timestamp,step,epoch,loss,lr,tf_ratio,val_loss
2026-01-28T18:08:31.728220,500,0,6.982454299926758,8.734640537108555e-05,0.997505,7.28783392906189
2026-01-28T18:10:56.997208,1000,0,5.9721479415893555,0.0001746928107421711,0.995005,6.387695948282878
2026-01-28T18:12:53.203829,1500,0,5.037859916687012,0.0002620392161132566,0.992505,5.383155584335327
2026-01-28T18:14:51.066235,2000,0,4.346408843994141,0.0003493856214843422,0.990005,4.518140157063802
2026-01-28T18:16:47.929912,2500,0,4.13615608215332,0.0004367320268554277,0.987505,4.0790077447891235
2026-01-28T18:18:44.819931,3000,0,3.9548568725585938,0.0005240784322265132,0.985005,3.8534188667933145
2026-01-28T18:20:41.513582,3500,0,3.9110381603240967,0.0006114248375975988,0.982505,3.7258021434148154
2026-01-28T18:22:38.400485,4000,0,3.7237019538879395,0.0006987712429686843,0.980005,3.6403321027755737
2026-01-28T18:24:35.374379,4500,0,3.605024814605713,0.0006588078458684124,0.977505,3.5280773639678955
2026-01-28T18:26:32.580373,5000,0,3.6621084213256836,0.000625,0.975005,3.4527659813563027
2026-01-28T18:28:29.468886,5500,0,3.6723403930664062,0.0005959141182784953,0.972505,3.395535707473755
2026-01-28T18:30:26.554999,6000,0,3.55641508102417,0.0005705443307345481,0.970005,3.3442041873931885
2026-01-28T18:32:23.828736,6500,0,3.4960999488830566,0.0005481612620668933,0.967505,3.3054244915644326
2026-01-28T18:34:20.642741,7000,0,3.52982234954834,0.0005282214092053229,0.965005,3.2662534713745117
2026-01-28T18:36:17.860946,7500,0,3.5401082038879395,0.0005103103630798288,0.9625049999999999,3.2409308354059854
2026-01-28T18:38:14.568697,8000,0,3.517827033996582,0.0004941058844013093,0.960005,3.217040220896403
2026-01-28T18:40:12.189409,8500,0,3.4383385181427,0.00047935311802960656,0.957505,3.1847243309020996
2026-01-28T18:42:22.009964,9000,1,3.429433584213257,0.0004658474953124562,0.955005,3.170128583908081
2026-01-28T18:44:19.092941,9500,1,3.414062023162842,0.0004534226563187573,0.952505,3.156268755594889
2026-01-28T18:46:16.019452,10000,1,3.4340009689331055,0.00044194173824159226,0.950005,3.137494683265686
2026-01-28T18:48:13.051567,10500,1,3.428396224975586,0.0004312909745889714,0.947505,3.1240803400675454
2026-01-28T18:50:10.336592,11000,1,3.4060497283935547,0.0004213749140395263,0.945005,3.11226216952006
2026-01-28T18:52:07.281848,11500,1,3.404179096221924,0.0004121127958723669,0.942505,3.0930134852727256
2026-01-28T18:54:04.089321,12000,1,3.2621231079101562,0.00040343576522993926,0.940005,3.0755269527435303
2026-01-28T18:56:01.227920,12500,1,3.3602101802825928,0.0003952847075210475,0.937505,3.0768512884775796
2026-01-28T18:57:57.595502,13000,1,3.3554599285125732,0.0003876085455912765,0.935005,3.0704884131749473
2026-01-28T18:59:54.973226,13500,1,3.3909616470336914,0.0003803628871563654,0.932505,3.0585750341415405
2026-01-28T19:01:52.139173,14000,1,3.3550922870635986,0.00037350894041699806,0.930005,3.0490021308263144
2026-01-28T19:03:49.313048,14500,1,3.2671585083007812,0.0003670126371966897,0.927505,3.0469395319620767
2026-01-28T19:05:46.274243,15000,1,3.4168601036071777,0.00036084391824351607,0.925005,3.035396178563436
2026-01-28T19:07:43.550678,15500,1,3.300014019012451,0.0003549761464044155,0.922505,3.0298429330190024
2026-01-28T19:09:40.626627,16000,1,3.354140043258667,0.00034938562148434214,0.920005,3.0208763678868613
2026-01-28T19:11:38.270922,16500,1,3.3606948852539062,0.0003440511766019877,0.917505,3.01644229888916
2026-01-28T19:13:35.353446,17000,1,3.294337272644043,0.0003389538403416503,0.915005,3.0186702807744346
2026-01-28T19:15:31.529139,17500,1,3.3185012340545654,0.0003340765523905305,0.912505,3.0026387770970664
2026-01-28T19:17:28.728554,18000,2,3.302064895629883,0.0003294039229342062,0.910005,2.998925805091858
2026-01-28T19:19:25.420492,18500,2,3.268697738647461,0.00032492202806877273,0.907505,2.998695214589437
2026-01-28T19:21:22.619723,19000,2,3.3127782344818115,0.0003206182350266107,0.905005,2.994420607884725
2026-01-28T19:23:19.565113,19500,2,3.3748254776000977,0.00031648105221364586,0.902505,2.9918384552001953
2026-01-28T19:25:16.319980,20000,2,3.418269157409668,0.0003125,0.9000049999999999,2.985758582750956
2026-01-28T19:27:13.236853,20500,2,3.3136370182037354,0.00030866549895299677,0.897505,2.979799667994181
2026-01-28T19:29:10.389090,21000,2,3.2530407905578613,0.0003049687727964167,0.895005,2.9766397873560586
2026-01-28T19:31:07.433592,21500,2,3.3361196517944336,0.0003014017638565076,0.892505,2.9774663050969443
2026-01-28T19:33:04.165694,22000,2,3.40427303314209,0.00029795705913924765,0.8900049999999999,2.974412520726522
2026-01-28T19:35:01.234147,22500,2,3.3676891326904297,0.00029462782549439484,0.887505,2.9748891592025757
2026-01-28T19:36:57.489964,23000,2,3.290543556213379,0.0002914077525750981,0.885005,2.9676562945048013
2026-01-28T19:38:54.751814,23500,2,3.465404510498047,0.0002882910025090266,0.882505,2.964398741722107
2026-01-28T19:40:51.873445,24000,2,3.2255356311798096,0.00028527216536727406,0.880005,2.962890386581421
2026-01-28T19:42:48.906569,24500,2,3.318817615509033,0.00028234621965789105,0.877505,2.9545125563939414
2026-01-28T19:44:45.867599,25000,2,3.3643898963928223,0.00027950849718747374,0.875005,2.9580679337183633
2026-01-28T19:46:42.403483,25500,2,3.318554401397705,0.0002767546517312798,0.872505,2.950746933619181
2026-01-28T19:48:39.150922,26000,2,3.3290085792541504,0.00027408063103344664,0.870005,2.9506738980611167
2026-01-28T19:50:36.660632,26500,3,3.344243049621582,0.0002714826517269184,0.867505,2.9467886288960776
2026-01-28T19:52:33.490417,27000,3,3.216113567352295,0.00026895717681995956,0.865005,2.953029751777649
2026-01-28T19:54:29.469269,27500,3,3.353673219680786,0.00026650089544451305,0.862505,2.9461228450139365
2026-01-28T19:56:26.489790,28000,3,3.272536516189575,0.00026411070460266144,0.860005,2.949180761973063
2026-01-28T19:58:22.448798,28500,3,3.3906476497650146,0.0002617836926823097,0.857505,2.9462602535883584
2026-01-28T20:00:18.849874,29000,3,3.264359474182129,0.0002595171245429374,0.855005,2.9394103288650513
2026-01-28T20:02:15.715405,29500,3,3.3574070930480957,0.00025730842799769326,0.852505,2.9419936339060464
2026-01-28T20:04:11.953485,30000,3,3.3335819244384766,0.0002551551815399144,0.850005,2.946555773417155
2026-01-28T20:06:08.422810,30500,3,3.460916519165039,0.00025305510318091127,0.847505,2.943221171696981
2026-01-28T20:08:04.436758,31000,3,3.420757293701172,0.00025100604028203093,0.845005,2.93371045589447
